Kommune;År;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
3032 Gjerdrum;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3032 Gjerdrum;2020;1.93;0.06;0.60;0.15;0.06;0.01;0.02;1.43;0.00;0.47;0.22;26.22;46.69;0.62;3.57;0.01;0.00;1.15;0.00
3033 Ullensaker;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033 Ullensaker;2020;7.46;0.10;2.65;4.74;0.38;0.21;0.09;18.45;0.85;1.72;1.55;88.37;117.09;4.60;1.34;0.00;0.00;2.83;0.00
3034 Nes;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3034 Nes;2020;7.44;0.65;4.78;1.42;0.28;0.07;0.07;9.75;0.00;1.62;1.31;141.52;418.65;3.89;20.15;0.01;0.00;29.17;0.00
3035 Eidsvoll;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3035 Eidsvoll;2020;8.36;0.67;2.72;1.69;0.24;0.13;0.10;9.51;0.03;0.59;0.96;53.52;294.01;4.31;7.61;0.36;0.00;71.69;0.00
3036 Nannestad;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3036 Nannestad;2020;4.26;0.30;1.98;0.70;0.15;0.04;0.04;6.29;0.01;0.53;0.48;51.84;242.96;2.05;11.52;0.11;0.00;17.73;0.00
3037 Hurdal;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3037 Hurdal;2020;1.37;0.70;0.63;0.26;0.07;0.04;0.04;3.57;0.00;0.31;0.29;7.93;235.34;0.82;8.83;0.12;0.00;24.65;0.00
3038 Hole;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3038 Hole;2020;2.34;1.00;1.01;0.47;0.10;0.06;0.02;3.08;0.05;0.70;0.35;22.25;99.05;1.62;2.17;0.52;0.00;57.91;0.00
3039 Flå;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3039 Flå;2020;0.56;2.50;0.63;0.38;0.01;0.01;0.02;5.73;0.00;0.11;0.18;7.32;439.64;159.34;45.19;6.60;0.00;36.18;0.00
3040 Nesbyen;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3040 Nesbyen;2020;1.47;3.54;1.32;0.74;0.03;0.03;0.05;6.90;0.01;1.53;0.50;17.56;524.34;133.17;74.40;3.13;0.00;40.90;0.00
3041 Gol;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3041 Gol;2020;1.81;3.00;1.74;1.02;0.08;0.02;0.03;6.32;0.00;1.20;0.24;25.17;326.77;84.82;59.37;1.45;0.00;19.47;0.00
3042 Hemsedal;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3042 Hemsedal;2020;0.82;2.28;0.83;0.98;0.02;0.01;0.02;4.34;0.00;1.82;0.28;22.13;168.64;347.48;32.05;128.67;0.04;43.11;0.00
3043 Ål;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3043 Ål;2020;1.65;3.01;2.15;1.06;0.13;0.04;0.06;7.78;0.03;0.85;0.24;39.98;356.46;411.64;102.77;152.99;0.21;93.93;0.00
3044 Hol;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3044 Hol;2020;1.99;7.03;1.14;1.22;0.07;0.03;0.06;8.58;0.01;2.64;0.18;20.53;351.82;1009.09;84.30;154.91;9.20;201.73;0.00
3045 Sigdal;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3045 Sigdal;2020;1.41;4.40;2.13;0.90;0.04;0.01;0.03;8.12;0.00;0.32;0.59;35.44;595.34;117.65;41.62;1.67;0.00;32.68;0.00
3046 Krødsherad;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046 Krødsherad;2020;1.09;1.51;0.81;0.57;0.03;0.02;0.02;4.61;0.00;0.82;0.33;10.29;277.07;30.04;11.28;0.55;0.00;35.43;0.00
3047 Modum;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3047 Modum;2020;5.32;0.57;2.80;1.69;0.19;0.14;0.07;7.67;0.01;0.73;0.91;52.20;376.32;3.07;10.51;1.03;0.00;53.99;0.00
3048 Øvre Eiker;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3048 Øvre Eiker;2020;6.23;0.53;2.32;2.44;0.16;0.10;0.10;7.77;0.01;0.62;1.00;51.93;331.32;4.00;7.72;0.26;0.00;40.18;0.00
3049 Lier;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049 Lier;2020;6.01;0.32;2.57;2.98;0.21;0.07;0.05;7.17;0.03;1.48;1.37;43.39;208.82;2.06;3.98;0.83;0.00;20.27;0.00
3050 Flesberg;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3050 Flesberg;2020;1.10;3.14;1.52;0.81;0.08;0.01;0.03;7.52;0.00;0.38;0.32;14.12;430.21;53.43;22.39;1.55;0.00;25.29;0.00
3051 Rollag;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3051 Rollag;2020;0.49;2.03;1.12;0.37;0.02;0.02;0.03;4.41;0.01;0.16;0.20;10.44;330.33;49.58;27.06;2.52;0.00;20.50;0.00
3052 Nore og Uvdal;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3052 Nore og Uvdal;2020;0.95;3.67;1.44;0.70;0.03;0.02;0.03;9.79;0.00;0.86;0.21;20.71;693.46;1355.34;175.32;5.21;0.00;234.42;0.00
3053 Jevnaker;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3053 Jevnaker;2020;2.38;0.31;0.80;0.67;0.06;0.02;0.05;3.21;0.00;0.29;0.43;17.00;159.02;0.98;9.19;0.21;0.00;31.10;0.00
3054 Lunner;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054 Lunner;2020;3.29;1.26;1.52;0.58;0.12;0.07;0.03;5.32;0.00;0.29;0.63;28.86;220.10;2.10;7.09;0.51;0.00;20.08;0.00
0101 Halden (-2019);2011;9.29;1.61;2.52;3.24;0.31;0.23;0.23;10.85;0.04;0.90;0.92;61.25;474.40;3.15;21.26;2.97;0.00;49.06;0.00
0101 Halden (-2019);2013;9.50;1.74;2.53;3.01;0.31;0.26;0.24;11.40;0.03;0.81;0.90;61.84;473.30;3.12;21.22;2.97;0.00;49.08;0.00
0101 Halden (-2019);2014;9.50;1.76;2.57;3.03;0.31;0.25;0.24;11.31;0.03;0.81;0.96;61.85;473.31;3.12;21.24;2.97;0.00;49.00;0.00
0101 Halden (-2019);2015;9.52;1.80;2.59;3.04;0.31;0.25;0.24;11.43;0.03;0.81;0.98;61.84;473.09;3.06;21.22;2.97;0.00;49.06;0.00
0101 Halden (-2019);2016;9.59;1.81;2.58;2.83;0.31;0.25;0.24;11.21;0.03;0.75;1.01;61.86;473.24;3.27;21.22;2.97;0.00;49.05;0.00
0101 Halden (-2019);2017;9.59;1.86;2.58;2.90;0.30;0.24;0.25;11.23;0.03;0.77;1.02;61.86;473.05;3.24;21.22;2.98;0.00;49.09;0.00
0101 Halden (-2019);2018;9.50;1.79;2.52;2.86;0.29;0.20;0.21;11.17;0.03;0.78;1.53;61.56;473.52;3.18;21.24;2.94;0.00;48.86;0.00
0101 Halden (-2019);2019;9.55;1.78;2.52;2.88;0.30;0.22;0.22;11.27;0.03;0.78;1.53;61.54;473.97;3.22;21.31;2.95;0.00;48.38;0.00
0101 Halden (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0102 Sarpsborg (-1991);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0103 Fredrikstad (-1993);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0104 Moss (-2019);2011;5.83;0.67;0.31;2.14;0.28;0.14;0.07;3.56;0.02;0.52;0.59;6.79;35.04;1.68;0.25;0.18;0.00;5.49;0.00
0104 Moss (-2019);2013;5.84;0.68;0.31;2.23;0.29;0.15;0.08;3.61;0.02;0.51;0.58;6.75;34.90;1.69;0.25;0.18;0.00;5.49;0.00
0104 Moss (-2019);2014;5.85;0.69;0.30;2.20;0.29;0.14;0.08;3.64;0.02;0.56;0.60;6.75;34.90;1.68;0.25;0.18;0.00;5.48;0.00
0104 Moss (-2019);2015;5.85;0.69;0.32;2.31;0.29;0.14;0.07;3.60;0.03;0.55;0.60;6.74;34.83;1.64;0.25;0.18;0.00;5.48;0.00
0104 Moss (-2019);2016;5.82;0.63;0.30;2.28;0.28;0.14;0.08;3.50;0.03;0.51;0.73;6.64;35.06;1.69;0.24;0.18;0.00;5.47;0.00
0104 Moss (-2019);2017;5.80;0.63;0.30;2.28;0.28;0.14;0.08;3.49;0.03;0.52;0.72;6.65;35.07;1.70;0.24;0.18;0.00;5.47;0.00
0104 Moss (-2019);2018;5.85;0.63;0.30;2.29;0.29;0.14;0.08;3.55;0.03;0.52;0.70;6.65;35.05;1.63;0.24;0.18;0.00;5.47;0.00
0104 Moss (-2019);2019;6.17;0.64;0.37;2.74;0.35;0.17;0.11;3.50;0.04;0.55;0.78;6.68;34.96;1.66;0.25;0.18;0.00;5.47;0.00
