År;Kommune;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister
1987;K-4611 Etne;532;137;354;339;351;38;0;0;0;14
1987;K-4612 Sveio;452;238;412;377;245;50;0;0;0;12
1987;K-4613 Bømlo;863;599;879;1242;190;122;0;0;0;29
1987;K-4614 Stord;1817;823;1499;919;247;430;0;0;0;25
1987;K-4615 Fitjar;256;130;313;454;126;46;0;0;0;4
1987;K-4616 Tysnes;242;90;324;249;408;24;0;0;0;2
1987;K-4617 Kvinnherad;1406;530;1002;812;1349;303;0;0;0;17
1987;K-4618 Ullensvang;2534;403;1194;442;822;663;0;0;0;57
1987;K-4619 Eidfjord;238;43;107;37;81;17;0;0;0;15
1987;K-4620 Ulvik;169;25;110;31;195;56;0;0;0;5
1987;K-4621 Voss;2855;490;925;681;1335;342;0;0;0;29
1987;K-4622 Kvam;1041;310;796;757;641;225;0;0;0;22
1987;K-4623 Samnanger;424;88;217;207;81;26;0;0;0;9
1987;K-4624 Bjørnafjorden;1802;963;1626;888;732;233;0;0;0;52
1987;K-4625 Austevoll;378;142;538;583;104;32;0;0;0;8
1987;K-4626 Øygarden;2508;1321;2104;1697;371;293;0;0;0;38
1987;K-4627 Askøy;2415;1254;1580;849;66;620;0;0;0;187
1987;K-4628 Vaksdal;987;138;363;312;195;145;0;0;0;20
1987;K-4629 Modalen;23;16;26;23;29;5;0;0;0;2
1987;K-4630 Osterøy;1194;400;677;401;483;119;0;0;0;62
1987;K-4631 Alver;2431;896;1960;1764;1278;365;0;0;0;30
1987;K-4632 Austrheim;255;94;298;268;75;22;0;0;0;6
1987;K-4633 Fedje;144;34;92;101;5;4;0;0;0;1
1987;K-4634 Masfjorden;223;44;371;146;107;26;0;0;0;6
1987;K-4635 Gulen;333;54;276;188;249;43;81;0;0;0
1987;K-4636 Solund;84;26;156;141;51;16;39;0;0;0
1987;K-4637 Hyllestad;231;18;147;86;255;32;50;0;0;0
1987;K-4638 Høyanger;1185;74;389;160;232;152;101;0;0;0
1987;K-4639 Vik;308;41;145;94;543;33;22;0;0;0
1987;K-4640 Sogndal;1650;339;840;592;876;260;544;0;0;0
1987;K-4641 Aurland;390;46;179;64;166;49;66;0;0;0
1987;K-4642 Lærdal;530;58;187;39;235;75;51;0;0;0
1987;K-4643 Årdal;2275;132;275;94;81;221;70;0;0;0
1987;K-4644 Luster;1236;89;237;382;571;60;126;0;0;0
1987;K-4645 Askvoll;312;48;197;186;178;113;368;0;0;0
1987;K-4646 Fjaler;346;29;218;140;303;548;110;0;0;0
1987;K-4647 Sunnfjord;1921;402;1434;1299;1362;534;687;0;0;0
1987;K-4648 Bremanger;855;89;620;286;281;74;112;0;0;0
1987;K-4649 Stad;927;241;1281;502;728;78;380;0;0;0
1987;K-4650 Gloppen;550;89;600;576;1077;98;294;0;0;0
1987;K-4651 Stryn;644;176;686;790;693;42;155;0;0;0
1987;K-1505 Kristiansund;4751;953;2465;672;182;449;644;0;0;29
1987;K-1506 Molde;3923;1378;2595;1888;1027;807;706;0;0;39
1987;K-1507 Ålesund;5497;3670;4848;3231;774;972;1519;0;0;3129
1987;K-1511 Vanylven;376;141;208;313;248;22;171;0;0;228
1987;K-1514 Sande;245;96;307;349;86;40;111;0;0;420
1987;K-1515 Herøy (Møre og Romsdal);663;241;415;702;106;37;127;0;0;1228
1987;K-1516 Ulstein;492;198;563;551;159;107;300;0;0;229
1987;K-1517 Hareid;298;193;344;303;119;61;593;0;0;106
1987;K-1520 Ørsta;972;353;712;830;601;234;331;0;0;643
1987;K-1525 Stranda;468;138;383;418;263;40;223;0;0;196
1987;K-1528 Sykkylven;699;355;749;507;327;74;211;0;0;198
1987;K-1531 Sula;526;437;520;586;28;69;178;0;0;692
1987;K-1532 Giske;479;290;554;709;247;47;108;0;0;314
1987;K-1535 Vestnes;736;313;387;402;304;111;166;0;0;75
1987;K-1539 Rauma;1151;366;779;533;350;160;187;0;0;5
1987;K-1547 Aukra;353;117;199;237;143;46;144;0;0;4
1987;K-1554 Averøy;790;162;232;311;222;52;681;0;0;1
1987;K-1557 Gjemnes;380;106;128;235;464;29;79;0;0;2
1987;K-1560 Tingvoll;706;87;196;220;257;71;128;0;0;2
1987;K-1563 Sunndal;1701;238;386;241;407;270;277;0;0;5
1987;K-1566 Surnadal;1294;171;257;284;668;89;101;0;0;5
1987;K-1573 Smøla;431;48;200;125;172;182;100;0;0;2
1987;K-1576 Aure;809;60;232;214;395;48;171;0;0;3
1987;K-1577 Volda;834;272;795;748;687;192;682;0;0;315
1987;K-1578 Fjord;260;64;208;201;411;30;95;0;0;116
1987;K-1579 Hustadvika;1531;675;834;761;866;191;267;0;0;8
1987;K-5001 Trondheim;26219;9709;17817;3478;2130;5799;3204;0;0;0
1987;K-5006 Steinkjer;4837;687;1371;353;2819;744;0;0;0;0
1987;K-5007 Namsos;2909;486;991;421;902;603;0;0;0;0
1987;K-5014 Frøya;860;107;278;274;156;82;158;0;0;0
1987;K-5020 Osen;213;35;92;83;100;22;42;0;0;0
1987;K-5021 Oppdal;1008;128;540;266;534;106;205;0;0;0
1987;K-5022 Rennebu;452;40;120;264;318;33;65;0;0;0
1987;K-5025 Røros;1499;112;504;82;217;275;125;0;0;0
1987;K-5026 Holtålen;872;29;108;76;118;160;40;0;0;0
1987;K-5027 Midtre Gauldal;1356;136;336;338;710;108;166;0;0;0
1987;K-5028 Melhus;2468;442;888;587;1048;262;246;0;0;0
1987;K-5029 Skaun;1002;230;389;175;550;151;100;0;0;0
1987;K-5031 Malvik;1911;476;836;174;247;378;206;0;0;0
1987;K-5032 Selbu;972;99;342;120;351;172;105;0;0;0
1987;K-5033 Tydal;246;36;75;13;86;63;32;0;0;0
1987;K-5034 Meråker;717;86;142;28;158;124;0;0;0;0
1987;K-5035 Stjørdal;3053;678;1062;497;1306;540;0;0;0;0
1987;K-5036 Frosta;441;68;192;114;340;26;0;0;0;0
1987;K-5037 Levanger;2970;543;966;633;1508;613;0;0;0;0
1987;K-5038 Verdal;2975;384;651;214;1086;354;0;0;0;0
1987;K-5041 Snåase - Snåsa;479;20;82;10;584;93;0;0;0;0
1987;K-5042 Lierne;316;18;61;60;182;14;0;0;0;0
1987;K-5043 Raarvihke - Røyrvik;185;11;31;40;76;27;0;0;0;0
1987;K-5044 Namsskogan;374;30;48;24;92;39;0;0;0;0
1987;K-5045 Grong;561;56;133;18;409;169;0;0;0;0
1987;K-5046 Høylandet;302;34;30;25;282;19;0;0;0;0
1987;K-5047 Overhalla;595;70;158;32;674;104;0;0;0;0
1987;K-5049 Flatanger;226;34;120;40;187;35;0;0;0;0
1987;K-5052 Leka;182;15;20;7;109;26;0;0;0;0
1987;K-5053 Inderøy;1391;156;254;219;1055;189;0;0;0;0
1987;K-5054 Indre Fosen;1719;248;616;508;1253;213;169;0;0;0
1987;K-5055 Heim;0;0;0;0;0;0;0;0;0;0
1987;K-5056 Hitra;0;0;0;0;0;0;0;0;0;0
1987;K-5057 Ørland;1276;287;1036;288;828;226;208;0;0;0
1987;K-5058 Åfjord;690;105;436;319;581;41;154;0;0;0
1987;K-5059 Orkland;0;0;0;0;0;0;0;0;0;0
1987;K-5060 Nærøysund;2066;378;439;270;923;222;0;0;0;0
1987;K-5061 Rindal;325;32;99;129;366;24;24;0;0;1
1987;K-1804 Bodø;6108;1506;4601;1090;545;1469;741;0;0;112
1987;K-1806 Narvik;0;0;0;0;0;0;0;0;0;0
1987;K-1811 Bindal;535;33;143;65;148;111;40;0;0;6
1987;K-1812 Sømna;407;33;138;52;204;129;23;0;0;8
1987;K-1813 Brønnøy;1253;135;559;153;197;274;79;0;0;13
1987;K-1815 Vega;321;19;100;47;121;91;49;0;0;14
1987;K-1816 Vevelstad;153;19;45;31;46;36;15;0;0;4
1987;K-1818 Herøy (Nordland);444;39;124;68;82;33;30;0;0;8
1987;K-1820 Alstahaug;1169;163;758;148;250;193;129;0;0;17
1987;K-1822 Leirfjord;456;41;128;60;157;87;48;0;0;10
1987;K-1824 Vefsn;3360;310;889;266;390;493;236;0;0;27
1987;K-1825 Grane;478;39;74;35;125;63;12;0;0;7
1987;K-1826 Hattfjelldal;468;13;44;48;167;85;44;0;0;2
1987;K-1827 Dønna;309;44;138;38;138;76;17;0;0;9
1987;K-1828 Nesna;386;26;155;42;125;79;35;0;0;7
1987;K-1832 Hemnes;1005;104;379;100;248;320;80;0;0;11
1987;K-1833 Rana;5002;739;1502;380;299;1921;351;0;0;57
1987;K-1834 Lurøy;452;59;151;86;222;76;53;0;0;7
1987;K-1835 Træna;76;12;49;66;66;9;3;0;0;0
1987;K-1836 Rødøy;270;35;155;164;147;38;24;0;0;6
1987;K-1837 Meløy;1364;102;989;312;136;217;89;0;0;26
1987;K-1838 Gildeskål;552;62;330;114;86;59;50;0;0;13
1987;K-1839 Beiarn;393;18;97;28;131;47;14;0;0;7
1987;K-1840 Saltdal;990;123;342;101;188;244;110;0;0;14
1987;K-1841 Fauske - Fuosko;2422;307;859;93;134;446;338;0;0;25
1987;K-1845 Sørfold;636;48;185;85;183;107;37;0;0;7
1987;K-1848 Steigen;528;56;243;122;260;94;64;0;0;14
1987;K-1851 Lødingen;549;82;508;54;69;109;89;0;0;3
1987;K-1853 Evenes;342;54;155;67;107;50;43;0;0;7
1987;K-1856 Røst;181;16;68;8;2;17;80;0;0;2
1987;K-1857 Værøy;177;14;79;44;9;17;8;0;0;2
1987;K-1859 Flakstad;363;46;177;32;71;57;13;0;0;13
1987;K-1860 Vestvågøy;1472;296;1375;476;383;241;91;0;0;127
1987;K-1865 Vågan;1374;284;888;123;176;309;141;0;0;44
1987;K-1866 Hadsel;1314;370;693;195;261;398;267;0;0;99
1987;K-1867 Bø;536;118;290;155;53;151;579;0;0;14
1987;K-1868 Øksnes;611;130;553;264;112;193;97;0;0;17
1987;K-1870 Sortland - Suortá;1295;307;902;218;180;362;180;0;0;36
1987;K-1871 Andøy;1252;201;1037;148;233;267;233;0;0;13
1987;K-1874 Moskenes;322;41;81;36;37;57;11;0;0;2
1987;K-1875 Hamarøy;0;0;0;0;0;0;0;0;0;0
1987;K-5401 Tromsø;7423;1932;6848;1234;396;2035;901;0;0;94
1987;K-5402 Harstad;3480;1193;3340;461;407;539;398;0;0;49
1987;K-5403 Alta;2442;386;790;379;113;420;390;0;0;0
1987;K-5404 Vardø;726;80;244;17;3;175;105;0;0;0
1987;K-5405 Vadsø;1249;183;506;202;25;248;124;0;0;0
1987;K-5406 Hammerfest;2241;251;650;224;135;429;105;0;0;0
1987;K-5411 Kvæfjord;664;82;322;72;217;116;166;0;0;10
1987;K-5412 Tjeldsund;1058;173;615;162;123;118;94;0;0;27
1987;K-5413 Ibestad;543;63;246;94;41;54;93;0;0;15
1987;K-5414 Gratangen;366;30;147;52;64;163;12;0;0;13
1987;K-5415 Loabák - Lavangen;379;26;207;36;26;4;16;0;0;1
1987;K-5416 Bardu;822;137;519;61;302;86;41;0;0;4
1987;K-5417 Salangen;655;39;233;102;97;106;15;0;0;8
1987;K-5418 Målselv;1326;236;816;151;332;205;192;0;0;19
1987;K-5419 Sørreisa;816;99;270;124;72;62;27;0;0;10
1987;K-5420 Dyrøy;371;47;108;59;124;44;14;0;0;6
1987;K-5421 Senja;3625;410;1229;651;398;359;212;0;0;81
1987;K-5422 Balsfjord;1280;208;422;200;310;227;170;0;0;12
1987;K-5423 Karlsøy;704;63;176;45;111;37;32;0;0;17
1987;K-5424 Lyngen;779;110;180;239;50;143;54;0;0;7
1987;K-5425 Storfjord - Omasvuotna - Omasvuono;541;47;109;58;42;146;8;0;0;6
1987;K-5426 Gáivuotna - Kåfjord - Kaivuono;642;63;134;238;163;110;22;0;0;5
1987;K-5427 Skjervøy;566;33;288;235;81;73;90;0;0;3
1987;K-5428 Nordreisa;1114;88;326;222;114;110;56;0;0;11
1987;K-5429 Kvænangen;406;34;200;105;18;53;7;0;0;3
1987;K-5430 Guovdageaidnu - Kautokeino;260;42;304;162;147;61;103;0;0;0
1987;K-5432 Loppa;433;21;91;77;75;89;11;0;0;0
1987;K-5433 Hasvik;420;35;78;17;3;117;4;0;0;0
1987;K-5434 Måsøy;368;23;78;16;113;66;8;0;0;0
1987;K-5435 Nordkapp;904;93;339;90;13;225;11;0;0;0
1987;K-5436 Porsanger - Porsángu - Porsanki ;879;193;319;80;47;101;55;0;0;0
1987;K-5437 Kárásjohka - Karasjok;627;40;174;122;105;72;26;0;0;0
1987;K-5438 Lebesby;413;35;77;64;17;80;10;0;0;0
1987;K-5439 Gamvik;368;53;62;19;15;107;15;0;0;0
1987;K-5440 Berlevåg;388;45;96;18;9;67;18;0;0;0
1987;K-5441 Deatnu - Tana;622;155;223;70;112;90;154;0;0;0
1987;K-5442 Unjárga - Nesseby;292;39;63;39;59;37;16;0;0;0
1987;K-5443 Båtsfjord;541;58;181;23;7;72;37;0;0;0
1987;K-5444 Sør-Varanger;2100;284;1043;132;138;416;118;0;0;0
1987;K-21-22 Svalbard og Jan Mayen;0;0;0;0;0;0;0;0;0;0
1987;K-23 Kontinentalsokkelen;0;0;0;0;0;0;0;0;0;0
1987;K-Rest Delte kommuner og uoppgitt;11061;1596;4534;2070;2983;1922;1534;0;0;118
1991;K-3001 Halden;5416;895;1322;1341;1237;1446;189;371;0;0
1991;K-3002 Moss;6314;1595;5218;769;993;2041;491;205;0;0
1991;K-3003 Sarpsborg;10507;1715;2945;1762;1684;2322;381;90;0;0
1991;K-3004 Fredrikstad;11889;2071;6077;2562;2151;4468;947;350;0;0
1991;K-3005 Drammen;13444;3326;10905;2037;1496;3690;553;15;0;0
1991;K-3006 Kongsberg;3615;807;2356;443;1094;1221;488;0;0;0
1991;K-3007 Ringerike;5647;1000;2659;525;1266;1806;282;0;0;0
1991;K-3011 Hvaler;510;147;408;128;97;165;60;11;0;0
1991;K-3012 Aremark;282;22;88;131;201;48;4;32;0;0
1991;K-3013 Marker;648;60;172;364;502;89;14;16;0;0
1991;K-3014 Indre Østfold;4077;1276;2940;1655;3390;1726;439;96;0;0
1991;K-3015 Skiptvet;354;79;173;226;435;114;29;4;0;0
1991;K-3016 Rakkestad;911;158;390;571;1097;197;102;9;0;0
1991;K-3017 Råde;876;305;505;371;581;181;29;21;0;0
1991;K-3018 Våler (Viken);392;165;497;143;403;161;27;9;0;0
1991;K-3019 Vestby;1409;517;1503;195;612;586;121;50;0;0
1991;K-3020 Nordre Follo;5524;1981;7999;1132;1163;2526;688;175;0;0
1991;K-3021 Ås;1482;389;1500;302;1132;760;230;62;0;0
1991;K-3022 Frogn;1434;462;1656;168;414;483;392;53;0;0
1991;K-3023 Nesodden;1682;519;1777;369;251;1314;214;155;0;0
1991;K-3024 Bærum;8364;4814;23618;1894;1781;4885;2022;767;0;0
1991;K-3025 Asker;7817;3232;12761;1459;1865;3282;1497;272;0;0
1991;K-3026 Aurskog-Høland;2855;317;804;649;1464;611;71;28;0;0
1991;K-3027 Rælingen;2390;498;1734;364;367;968;130;44;0;0
1991;K-3028 Enebakk;1147;398;804;294;477;421;61;26;0;0
1991;K-3029 Lørenskog;5280;1083;3571;609;673;1908;408;79;0;0
1991;K-3030 Lillestrøm;10426;1879;6548;1283;2240;3518;535;149;0;0
1991;K-3031 Nittedal;2740;944;2342;322;502;1031;352;62;0;0
1991;K-3032 Gjerdrum;622;171;433;153;374;194;25;5;0;0
1991;K-3033 Ullensaker;3180;844;2074;382;1089;921;227;42;0;0
1991;K-3034 Nes;3264;400;1034;405;1470;964;155;20;0;0
1991;K-3035 Eidsvoll;3827;576;1103;430;1099;965;163;31;0;0
1991;K-3036 Nannestad;1685;301;537;276;598;451;107;18;0;0
1991;K-3037 Hurdal;554;56;131;185;214;114;84;8;0;0
1991;K-3038 Hole;621;161;730;129;332;173;63;0;0;0
1991;K-3039 Flå;355;42;109;40;115;46;4;0;0;0
1991;K-3040 Nesbyen;600;63;385;169;387;135;57;0;0;0
1991;K-3041 Gol;520;132;371;219;593;187;107;0;0;0
1991;K-3042 Hemsedal;171;28;186;118;290;39;25;0;0;0
1991;K-3043 Ål;524;126;359;287;628;216;280;0;0;0
1991;K-3044 Hol;667;154;563;134;360;107;257;0;0;0
1991;K-3045 Sigdal;557;79;396;46;676;81;249;0;0;0
1991;K-3046 Krødsherad;535;56;220;56;268;186;15;0;0;0
1991;K-3047 Modum;2721;285;884;255;971;477;112;0;0;0
1991;K-3048 Øvre Eiker;2494;418;1413;332;1123;676;87;0;0;0
1991;K-3049 Lier;3054;755;3009;357;1199;932;231;0;0;0
1991;K-3050 Flesberg;383;77;246;51;323;136;43;0;0;0
1991;K-3051 Rollag;274;24;73;60;302;72;9;0;0;0
1991;K-3052 Nore og Uvdal;448;70;208;71;512;97;11;0;0;0
1991;K-3053 Jevnaker;1466;184;447;129;275;518;40;0;0;0
1991;K-3054 Lunner;1434;186;589;229;624;564;88;0;0;0
1991;K-0301 Oslo;82102;23792;85193;9594;5922;39087;4167;1553;0;0
1991;K-3401 Kongsvinger;3665;651;1032;278;904;1815;163;0;0;0
1991;K-3403 Hamar;5967;494;2481;670;1106;2665;479;0;0;0
1991;K-3405 Lillehammer;4496;492;2315;552;1482;1733;424;0;0;0
1991;K-3407 Gjøvik;5334;652;2093;919;1607;1754;422;0;0;0
1991;K-3411 Ringsaker;7007;386;1898;541;2653;2226;159;0;0;0
1991;K-3412 Løten;1724;110;291;77;712;624;71;0;0;0
1991;K-3413 Stange;4593;264;829;401;1362;1684;123;0;0;0
1991;K-3414 Nord-Odal;1614;96;165;56;439;611;20;0;0;0
1991;K-3415 Sør-Odal;2275;124;381;87;591;628;32;0;0;0
1991;K-3416 Eidskog;1609;99;290;124;465;416;32;0;0;0
1991;K-3417 Grue;1565;71;293;95;594;392;78;0;0;0
1991;K-3418 Åsnes;1657;150;320;221;787;955;46;0;0;0
1991;K-3419 Våler (Innlandet);911;75;336;59;463;410;12;0;0;0
1991;K-3420 Elverum;3360;482;1376;181;1340;1442;224;0;0;0
1991;K-3421 Trysil;1725;102;408;231;865;669;87;0;0;0
1991;K-3422 Åmot;919;63;214;32;526;573;24;0;0;0
1991;K-3423 Stor-Elvdal;833;44;217;22;348;383;46;0;0;0
1991;K-3424 Rendalen;720;51;111;24;413;221;21;0;0;0
1991;K-3425 Engerdal;409;17;112;10;394;84;18;0;0;0
1991;K-3426 Tolga;282;20;52;31;510;112;18;0;0;0
1991;K-3427 Tynset;870;55;276;141;1093;355;117;0;0;0
1991;K-3428 Alvdal;410;23;96;62;550;103;96;0;0;0
1991;K-3429 Folldal;580;20;39;21;419;78;6;0;0;0
1991;K-3430 Os;370;12;32;62;437;165;12;0;0;0
1991;K-3431 Dovre;643;78;191;43;499;126;13;0;0;0
1991;K-3432 Lesja;350;40;93;137;506;98;28;0;0;0
1991;K-3433 Skjåk;509;18;101;30;524;122;17;0;0;0
1991;K-3434 Lom;472;14;81;43;444;127;11;0;0;0
1991;K-3435 Vågå;921;61;97;40;605;323;23;0;0;0
1991;K-3436 Nord-Fron;1458;60;250;119;716;330;41;0;0;0
1991;K-3437 Sel;1467;107;265;75;683;361;29;0;0;0
1991;K-3438 Sør-Fron;912;42;127;37;471;110;12;0;0;0
1991;K-3439 Ringebu;1396;70;211;106;706;176;27;0;0;0
1991;K-3440 Øyer;819;60;236;125;720;221;39;0;0;0
1991;K-3441 Gausdal;1514;142;208;115;957;417;89;0;0;0
1991;K-3442 Østre Toten;3122;389;734;460;1709;662;225;0;0;0
1991;K-3443 Vestre Toten;2911;303;790;415;867;680;156;0;0;0
1991;K-3446 Gran;2724;383;767;390;1436;698;110;0;0;0
1991;K-3447 Søndre Land;1854;151;223;80;393;423;94;0;0;0
1991;K-3448 Nordre Land;1736;123;282;157;517;358;90;0;0;0
1991;K-3449 Sør-Aurdal;758;60;187;136;519;152;31;0;0;0
1991;K-3450 Etnedal;293;37;67;72;272;57;40;0;0;0
1991;K-3451 Nord-Aurdal;1123;151;432;210;941;263;96;0;0;0
1991;K-3452 Vestre Slidre;363;102;74;82;514;77;42;0;0;0
1991;K-3453 Øystre Slidre;428;69;165;56;597;162;81;0;0;0
1991;K-3454 Vang;230;31;90;55;388;36;10;0;0;0
1991;K-3801 Horten;3292;877;3468;782;652;1526;243;76;0;0
1991;K-3802 Holmestrand;3181;674;2095;578;1375;941;232;104;0;0
1991;K-3803 Tønsberg;5087;2044;6025;1699;2155;2228;408;148;0;0
1991;K-3804 Sandefjord;5760;2650;7763;2189;2339;2604;719;165;0;0
1991;K-3805 Larvik;6260;1813;5294;1665;2298;2383;918;95;0;0
1991;K-3806 Porsgrunn;4932;1195;2803;1198;911;2585;563;90;0;0
1991;K-3807 Skien;6598;1782;4264;2282;1969;3731;765;87;0;0
1991;K-3808 Notodden;2404;436;946;638;679;979;124;54;0;0
1991;K-3811 Færder;2576;1438;4064;678;518;1148;331;129;0;0
1991;K-3812 Siljan;373;38;139;122;214;159;30;6;0;0
1991;K-3813 Bamble;1772;533;1120;525;617;991;245;22;0;0
1991;K-3814 Kragerø;1637;327;983;570;531;818;338;30;0;0
1991;K-3815 Drangedal;822;67;188;298;354;413;166;4;0;0
1991;K-3816 Nome;1141;118;503;335;588;516;79;20;0;0
1991;K-3817 Midt-Telemark;1325;189;519;403;1092;591;261;61;0;0
1991;K-3818 Tinn;1578;170;506;158;794;634;92;19;0;0
1991;K-3819 Hjartdal;306;37;81;124;254;60;12;3;0;0
1991;K-3820 Seljord;398;34;152;140;393;171;65;6;0;0
1991;K-3821 Kviteseid;428;49;130;197;379;157;41;4;0;0
1991;K-3822 Nissedal;270;24;59;163;208;65;10;5;0;0
1991;K-3823 Fyresdal;286;28;39;55;176;137;25;0;0;0
1991;K-3824 Tokke;511;43;171;130;375;254;25;3;0;0
1991;K-3825 Vinje;494;41;172;153;580;471;54;1;0;0
1991;K-4201 Risør;1116;235;615;430;298;308;221;0;0;0
1991;K-4202 Grimstad;1379;697;1402;1360;865;524;362;0;0;0
1991;K-4203 Arendal;4518;1502;3235;1988;1849;1462;983;0;0;0
1991;K-4204 Kristiansand;6320;4377;8265;6412;2261;2944;1359;733;0;0
1991;K-4205 Lindesnes;1534;908;1900;1419;1290;646;525;61;0;0
1991;K-4206 Farsund;677;663;1089;778;424;219;226;25;0;0
1991;K-4207 Flekkefjord;640;363;676;1567;430;230;197;10;0;0
1991;K-4211 Gjerstad;369;45;206;174;223;94;93;0;0;0
1991;K-4212 Vegårshei;370;75;140;213;195;44;23;0;0;0
1991;K-4213 Tvedestrand;656;377;589;344;382;228;151;0;0;0
1991;K-4214 Froland;672;114;150;285;421;135;85;0;0;0
1991;K-4215 Lillesand;726;356;983;512;317;370;315;0;0;0
1991;K-4216 Birkenes;501;201;324;356;415;107;65;0;0;0
1991;K-4217 Åmli;445;29;63;80;230;101;11;0;0;0
1991;K-4218 Iveland;122;37;60;134;128;25;12;0;0;0
1991;K-4219 Evje og Hornnes;524;100;218;281;251;97;66;0;0;0
1991;K-4220 Bygland;208;28;74;115;202;47;26;0;0;0
1991;K-4221 Valle;185;69;93;108;286;40;7;0;0;0
1991;K-4222 Bykle;98;21;40;40;95;32;13;0;0;0
1991;K-4223 Vennesla;1553;408;429;1396;605;347;85;50;0;0
1991;K-4224 Åseral;77;11;65;95;182;17;3;3;0;0
1991;K-4225 Lyngdal;598;329;765;1009;651;142;146;11;0;0
1991;K-4226 Hægebostad;135;31;93;221;275;21;8;3;0;0
1991;K-4227 Kvinesdal;555;247;365;745;401;163;76;11;0;0
1991;K-4228 Sirdal;165;31;127;180;236;48;78;3;0;0
1991;K-1101 Eigersund;1650;320;1335;934;755;351;304;9;0;0
1991;K-1103 Stavanger;11470;3923;15916;4664;3619;6005;1904;388;0;0
1991;K-1106 Haugesund;2989;1275;2992;1919;616;1129;691;49;0;0
1991;K-1108 Sandnes;4621;1807;5810;2821;2558;2093;995;162;0;0
1991;K-1111 Sokndal;398;141;350;366;285;101;72;3;0;0
1991;K-1112 Lund;313;83;299;364;304;85;47;2;0;0
1991;K-1114 Bjerkreim;132;36;197;283;531;50;21;5;0;0
1991;K-1119 Hå;792;369;1037;1446;1930;334;132;20;0;0
1991;K-1120 Klepp;784;495;1379;801;1599;335;161;23;0;0
1991;K-1121 Time;1032;462;1456;1020;1401;450;214;12;0;0
1991;K-1122 Gjesdal;700;198;704;605;705;387;121;14;0;0
1991;K-1124 Sola;1151;1073;2306;867;1040;493;244;37;0;0
1991;K-1127 Randaberg;687;266;1052;617;568;209;156;3;0;0
1991;K-1130 Strand;869;277;841;857;555;636;353;26;0;0
1991;K-1133 Hjelmeland;108;69;233;268;588;103;39;12;0;0
1991;K-1134 Suldal;457;66;258;316;666;130;115;8;0;0
1991;K-1135 Sauda;973;116;349;287;402;384;113;7;0;0
1991;K-1144 Kvitsøy;49;11;66;78;38;14;3;0;0;0
1991;K-1145 Bokn;50;23;63;62;134;18;9;1;0;0
1991;K-1146 Tysvær;639;162;608;678;779;187;351;16;0;0
1991;K-1149 Karmøy;3119;1324;2565;3481;1315;884;615;43;0;0
1991;K-1151 Utsira;35;12;30;7;25;7;4;0;0;0
1991;K-1160 Vindafjord;585;174;655;602;1400;243;91;7;0;0
1991;K-4601 Bergen;31492;11900;21334;8732;5568;13743;3737;381;0;0
1991;K-4602 Kinn;1616;261;1554;572;755;817;2155;0;0;0
1991;K-4611 Etne;422;80;236;292;637;118;82;7;0;0
1991;K-4612 Sveio;351;157;415;368;482;186;79;8;0;0
1991;K-4613 Bømlo;703;710;730;1261;480;243;327;9;0;0
1991;K-4614 Stord;1608;628;1138;984;698;1052;342;35;0;0
1991;K-4615 Fitjar;196;181;189;491;266;106;45;2;0;0
1991;K-4616 Tysnes;220;109;290;274;448;80;32;3;0;0
1991;K-4617 Kvinnherad;1400;489;772;899;1839;702;278;21;0;0
1991;K-4618 Ullensvang;1987;268;926;429;1298;1106;330;27;0;0
1991;K-4619 Eidfjord;234;28;62;27;173;24;17;2;0;0
1991;K-4620 Ulvik;137;10;83;24;252;84;85;2;0;0
1991;K-4621 Voss;1856;391;675;541;2729;693;362;24;0;0
1991;K-4622 Kvam;1066;234;674;660;1072;399;137;6;0;0
1991;K-4623 Samnanger;373;65;105;260;163;99;23;5;0;0
1991;K-4624 Bjørnafjorden;1785;759;1428;912;1449;709;355;35;0;0
1991;K-4625 Austevoll;176;128;307;1073;185;104;22;2;0;0
1991;K-4626 Øygarden;2934;1074;2045;1777;884;837;543;29;0;0
1991;K-4627 Askøy;2304;865;1781;948;458;1153;388;30;0;0
1991;K-4628 Vaksdal;829;97;268;285;399;289;38;10;0;0
1991;K-4629 Modalen;20;7;14;22;50;12;6;2;0;0
1991;K-4630 Osterøy;940;308;450;456;796;359;149;16;0;0
1991;K-4631 Alver;1997;649;1599;1762;2315;873;412;16;0;0
1991;K-4632 Austrheim;252;77;289;229;186;75;80;4;0;0
1991;K-4633 Fedje;121;37;134;109;14;21;8;1;0;0
1991;K-4634 Masfjorden;202;82;210;155;243;67;29;1;0;0
1991;K-4635 Gulen;242;26;237;168;395;85;45;0;0;0
1991;K-4636 Solund;117;12;155;60;116;21;45;0;0;0
1991;K-4637 Hyllestad;193;9;114;83;404;71;22;0;0;0
1991;K-4638 Høyanger;978;64;362;160;386;319;55;0;0;0
1991;K-4639 Vik;277;17;255;116;781;160;17;0;0;0
1991;K-4640 Sogndal;1402;151;699;468;1426;582;266;0;0;0
1991;K-4641 Aurland;206;10;180;21;229;80;264;0;0;0
1991;K-4642 Lærdal;645;24;112;36;281;102;41;0;0;0
1991;K-4643 Årdal;2142;62;232;99;134;408;31;0;0;0
1991;K-4644 Luster;1090;33;170;370;686;182;79;0;0;0
