;År;Kommunenr;Kommunenavn;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister;stemmer totalt;Arbeiderpartiet-prosent;Fremskrittspartiet-prosent;Høyre-prosent;Kristelig Folkeparti-prosent;Senterpartiet-prosent;Sosialistisk Venstreparti-prosent;Venstre-prosent;Miljøpartiet de Grønne-prosent;Rødt-prosent;Andre lister-prosent
923;1983;4645;Askvoll;319;20;359;194;466;39;80;0;0;0;1477;0.216;0.014;0.243;0.131;0.316;0.026;0.054;0.0;0.0;0.0
924;1983;4646;Fjaler;668;25;244;191;340;66;87;0;0;0;1621;0.412;0.015;0.151;0.118;0.21;0.041;0.054;0.0;0.0;0.0
925;1983;4647;Sunnfjord;1883;176;1455;1398;1664;349;557;0;0;0;7482;0.252;0.024;0.194;0.187;0.222;0.047;0.074;0.0;0.0;0.0
926;1983;4648;Bremanger;886;32;464;376;260;95;140;0;0;0;2253;0.393;0.014;0.206;0.167;0.115;0.042;0.062;0.0;0.0;0.0
927;1983;4649;Stad;948;143;1194;589;753;100;317;0;0;0;4044;0.234;0.035;0.295;0.146;0.186;0.025;0.078;0.0;0.0;0.0
928;1983;4650;Gloppen;452;55;592;577;1276;111;274;0;0;0;3337;0.135;0.016;0.177;0.173;0.382;0.033;0.082;0.0;0.0;0.0
929;1983;4651;Stryn;636;85;596;627;989;48;139;0;0;0;3120;0.204;0.027;0.191;0.201;0.317;0.015;0.045;0.0;0.0;0.0
930;1983;1505;Kristiansund;5262;619;2790;762;202;479;765;0;0;18;10897;0.483;0.057;0.256;0.07;0.019;0.044;0.07;0.0;0.0;0.002
931;1983;1506;Molde;4000;749;2613;2084;1174;906;853;0;0;55;12434;0.322;0.06;0.21;0.168;0.094;0.073;0.069;0.0;0.0;0.004
932;1983;1507;Ålesund;6566;2007;6166;4139;970;1007;1696;0;0;1631;24182;0.272;0.083;0.255;0.171;0.04;0.042;0.07;0.0;0.0;0.067
933;1983;1511;Vanylven;379;77;363;365;334;38;162;0;0;52;1770;0.214;0.044;0.205;0.206;0.189;0.021;0.092;0.0;0.0;0.029
934;1983;1514;Sande;278;62;309;425;106;38;165;0;0;221;1604;0.173;0.039;0.193;0.265;0.066;0.024;0.103;0.0;0.0;0.138
935;1983;1515;Herøy;798;128;491;829;162;51;171;0;0;1020;3650;0.219;0.035;0.135;0.227;0.044;0.014;0.047;0.0;0.0;0.279
936;1983;1516;Ulstein;470;107;550;613;317;121;265;0;0;57;2500;0.188;0.043;0.22;0.245;0.127;0.048;0.106;0.0;0.0;0.023
937;1983;1517;Hareid;286;86;372;376;128;96;708;0;0;16;2068;0.138;0.042;0.18;0.182;0.062;0.046;0.342;0.0;0.0;0.008
938;1983;1520;Ørsta;1106;185;781;996;817;324;330;0;0;242;4781;0.231;0.039;0.163;0.208;0.171;0.068;0.069;0.0;0.0;0.051
939;1983;1525;Stranda;588;81;418;635;306;56;149;0;0;32;2265;0.26;0.036;0.185;0.28;0.135;0.025;0.066;0.0;0.0;0.014
940;1983;1528;Sykkylven;790;150;643;592;387;67;266;0;0;259;3154;0.25;0.048;0.204;0.188;0.123;0.021;0.084;0.0;0.0;0.082
941;1983;1531;Sula;556;205;602;783;33;74;162;0;0;710;3125;0.178;0.066;0.193;0.251;0.011;0.024;0.052;0.0;0.0;0.227
942;1983;1532;Giske;547;137;645;1017;317;38;150;0;0;33;2884;0.19;0.048;0.224;0.353;0.11;0.013;0.052;0.0;0.0;0.011
943;1983;1535;Vestnes;704;227;387;448;410;107;185;0;0;234;2702;0.261;0.084;0.143;0.166;0.152;0.04;0.068;0.0;0.0;0.087
944;1983;1539;Rauma;1243;256;763;651;458;177;216;0;0;14;3778;0.329;0.068;0.202;0.172;0.121;0.047;0.057;0.0;0.0;0.004
945;1983;1547;Aukra;339;48;201;255;236;63;134;0;0;3;1279;0.265;0.038;0.157;0.199;0.185;0.049;0.105;0.0;0.0;0.002
946;1983;1554;Averøy;766;79;280;351;292;64;618;0;0;10;2460;0.311;0.032;0.114;0.143;0.119;0.026;0.251;0.0;0.0;0.004
947;1983;1557;Gjemnes;410;85;182;308;400;46;63;0;0;4;1498;0.274;0.057;0.121;0.206;0.267;0.031;0.042;0.0;0.0;0.003
948;1983;1560;Tingvoll;714;54;235;280;285;86;125;0;0;3;1782;0.401;0.03;0.132;0.157;0.16;0.048;0.07;0.0;0.0;0.002
949;1983;1563;Sunndal;1776;92;509;302;472;322;217;0;0;6;3696;0.481;0.025;0.138;0.082;0.128;0.087;0.059;0.0;0.0;0.002
950;1983;1566;Surnadal;1404;80;335;278;797;73;163;0;0;5;3135;0.448;0.026;0.107;0.089;0.254;0.023;0.052;0.0;0.0;0.002
951;1983;1573;Smøla;433;21;241;170;178;282;98;0;0;4;1427;0.303;0.015;0.169;0.119;0.125;0.198;0.069;0.0;0.0;0.003
952;1983;1576;Aure;769;43;227;250;541;44;233;0;0;3;2110;0.364;0.02;0.108;0.118;0.256;0.021;0.11;0.0;0.0;0.001
953;1983;1577;Volda;794;153;553;1017;840;235;609;0;0;300;4501;0.176;0.034;0.123;0.226;0.187;0.052;0.135;0.0;0.0;0.067
954;1983;1578;Fjord;253;59;224;303;430;53;131;0;0;9;1462;0.173;0.04;0.153;0.207;0.294;0.036;0.09;0.0;0.0;0.006
955;1983;1579;Hustadvika;1772;293;799;931;928;215;263;0;0;221;5422;0.327;0.054;0.147;0.172;0.171;0.04;0.049;0.0;0.0;0.041
956;1983;5001;Trondheim;28037;4068;22092;3814;2421;5788;3134;0;0;0;69354;0.404;0.059;0.319;0.055;0.035;0.083;0.045;0.0;0.0;0.0
957;1983;5006;Steinkjer;5163;322;1658;434;2787;692;909;0;0;0;11965;0.432;0.027;0.139;0.036;0.233;0.058;0.076;0.0;0.0;0.0
958;1983;5007;Namsos;3301;210;1141;494;911;453;574;0;0;0;7084;0.466;0.03;0.161;0.07;0.129;0.064;0.081;0.0;0.0;0.0
959;1983;5014;Frøya;904;71;364;417;198;94;187;0;0;0;2235;0.404;0.032;0.163;0.187;0.089;0.042;0.084;0.0;0.0;0.0
960;1983;5020;Osen;240;8;123;101;103;12;68;0;0;0;655;0.366;0.012;0.188;0.154;0.157;0.018;0.104;0.0;0.0;0.0
961;1983;5021;Oppdal;1062;57;576;305;540;118;181;0;0;0;2839;0.374;0.02;0.203;0.107;0.19;0.042;0.064;0.0;0.0;0.0
962;1983;5022;Rennebu;502;9;166;260;394;26;87;0;0;0;1444;0.348;0.006;0.115;0.18;0.273;0.018;0.06;0.0;0.0;0.0
963;1983;5025;Røros;1544;71;505;83;252;233;131;0;0;0;2819;0.548;0.025;0.179;0.029;0.089;0.083;0.046;0.0;0.0;0.0
964;1983;5026;Holtålen;999;24;101;106;130;127;49;0;0;0;1536;0.65;0.016;0.066;0.069;0.085;0.083;0.032;0.0;0.0;0.0
965;1983;5027;Midtre;1354;79;406;378;675;106;219;0;0;0;3217;0.421;0.025;0.126;0.118;0.21;0.033;0.068;0.0;0.0;0.0
966;1983;5028;Melhus;2376;212;1022;591;1078;227;231;0;0;0;5737;0.414;0.037;0.178;0.103;0.188;0.04;0.04;0.0;0.0;0.0
967;1983;5029;Skaun;1006;104;377;168;541;152;129;0;0;0;2477;0.406;0.042;0.152;0.068;0.218;0.061;0.052;0.0;0.0;0.0
968;1983;5031;Malvik;2131;241;954;172;274;341;179;0;0;0;4292;0.497;0.056;0.222;0.04;0.064;0.079;0.042;0.0;0.0;0.0
969;1983;5032;Selbu;1016;63;376;132;394;171;122;0;0;0;2274;0.447;0.028;0.165;0.058;0.173;0.075;0.054;0.0;0.0;0.0
970;1983;5033;Tydal;265;12;63;10;62;53;56;0;0;0;521;0.509;0.023;0.121;0.019;0.119;0.102;0.107;0.0;0.0;0.0
971;1983;5034;Meråker;870;34;152;22;189;124;181;0;0;0;1572;0.553;0.022;0.097;0.014;0.12;0.079;0.115;0.0;0.0;0.0
972;1983;5035;Stjørdal;3194;365;1278;530;1407;417;507;0;0;0;7698;0.415;0.047;0.166;0.069;0.183;0.054;0.066;0.0;0.0;0.0
973;1983;5036;Frosta;442;30;198;143;351;22;85;0;0;0;1271;0.348;0.024;0.156;0.113;0.276;0.017;0.067;0.0;0.0;0.0
974;1983;5037;Levanger;3087;228;1169;710;1507;482;764;0;0;0;7947;0.388;0.029;0.147;0.089;0.19;0.061;0.096;0.0;0.0;0.0
975;1983;5038;Verdal;3194;191;710;211;1076;259;402;0;0;0;6043;0.529;0.032;0.117;0.035;0.178;0.043;0.067;0.0;0.0;0.0
976;1983;5041;Snåase;475;12;110;16;616;94;154;0;0;0;1477;0.322;0.008;0.074;0.011;0.417;0.064;0.104;0.0;0.0;0.0
977;1983;5042;Lierne;287;13;61;62;173;15;106;0;0;0;717;0.4;0.018;0.085;0.086;0.241;0.021;0.148;0.0;0.0;0.0
978;1983;5043;Raarvihke;190;2;48;49;54;32;47;0;0;0;422;0.45;0.005;0.114;0.116;0.128;0.076;0.111;0.0;0.0;0.0
979;1983;5044;Namsskogan;390;15;65;57;99;35;24;0;0;0;685;0.569;0.022;0.095;0.083;0.145;0.051;0.035;0.0;0.0;0.0
980;1983;5045;Grong;640;26;157;14;458;82;121;0;0;0;1498;0.427;0.017;0.105;0.009;0.306;0.055;0.081;0.0;0.0;0.0
981;1983;5046;Høylandet;361;7;39;31;281;12;90;0;0;0;821;0.44;0.009;0.048;0.038;0.342;0.015;0.11;0.0;0.0;0.0
982;1983;5047;Overhalla;701;42;251;49;603;83;146;0;0;0;1875;0.374;0.022;0.134;0.026;0.322;0.044;0.078;0.0;0.0;0.0
983;1983;5049;Flatanger;260;19;109;69;144;21;70;0;0;0;692;0.376;0.027;0.158;0.1;0.208;0.03;0.101;0.0;0.0;0.0
984;1983;5052;Leka;254;6;34;12;89;33;22;0;0;0;450;0.564;0.013;0.076;0.027;0.198;0.073;0.049;0.0;0.0;0.0
985;1983;5053;Inderøy;1461;76;262;233;1035;164;256;0;0;0;3487;0.419;0.022;0.075;0.067;0.297;0.047;0.073;0.0;0.0;0.0
986;1983;5054;Indre;1748;135;716;658;1225;144;283;0;0;0;4909;0.356;0.028;0.146;0.134;0.25;0.029;0.058;0.0;0.0;0.0
987;1983;5055;Heim;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988;1983;5056;Hitra;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
989;1983;5057;Ørland;1276;218;969;373;900;158;180;0;0;0;4074;0.313;0.054;0.238;0.092;0.221;0.039;0.044;0.0;0.0;0.0
990;1983;5058;Åfjord;689;74;577;410;551;48;178;0;0;0;2527;0.273;0.029;0.228;0.162;0.218;0.019;0.07;0.0;0.0;0.0
991;1983;5059;Orkland;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992;1983;5060;Nærøysund;1990;112;671;292;887;228;387;0;0;0;4567;0.436;0.025;0.147;0.064;0.194;0.05;0.085;0.0;0.0;0.0
993;1983;5061;Rindal;372;16;112;152;355;18;38;0;0;5;1068;0.348;0.015;0.105;0.142;0.332;0.017;0.036;0.0;0.0;0.005
994;1983;1804;Bodø;6042;637;5166;1216;661;1577;793;0;0;0;16092;0.375;0.04;0.321;0.076;0.041;0.098;0.049;0.0;0.0;0.0
995;1983;1806;Narvik;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
996;1983;1811;Bindal;591;12;118;76;175;133;40;0;0;0;1145;0.516;0.01;0.103;0.066;0.153;0.116;0.035;0.0;0.0;0.0
997;1983;1812;Sømna;394;9;137;77;297;115;22;0;0;0;1051;0.375;0.009;0.13;0.073;0.283;0.109;0.021;0.0;0.0;0.0
998;1983;1813;Brønnøy;1243;75;739;206;269;326;97;0;0;0;2955;0.421;0.025;0.25;0.07;0.091;0.11;0.033;0.0;0.0;0.0
999;1983;1815;Vega;425;16;98;69;152;76;72;0;0;0;908;0.468;0.018;0.108;0.076;0.167;0.084;0.079;0.0;0.0;0.0
1000;1983;1816;Vevelstad;180;8;78;31;63;32;14;0;0;0;406;0.443;0.02;0.192;0.076;0.155;0.079;0.034;0.0;0.0;0.0
1001;1983;1818;Herøy;558;16;152;73;58;35;46;0;0;0;938;0.595;0.017;0.162;0.078;0.062;0.037;0.049;0.0;0.0;0.0
1002;1983;1820;Alstahaug;1336;124;743;201;292;185;153;0;0;0;3034;0.44;0.041;0.245;0.066;0.096;0.061;0.05;0.0;0.0;0.0
1003;1983;1822;Leirfjord;495;28;147;77;190;61;65;0;0;0;1063;0.466;0.026;0.138;0.072;0.179;0.057;0.061;0.0;0.0;0.0
1004;1983;1824;Vefsn;3440;79;1010;334;450;485;304;0;0;0;6102;0.564;0.013;0.166;0.055;0.074;0.079;0.05;0.0;0.0;0.0
1005;1983;1825;Grane;499;14;129;34;128;55;12;0;0;0;871;0.573;0.016;0.148;0.039;0.147;0.063;0.014;0.0;0.0;0.0
1006;1983;1826;Hattfjelldal;471;7;61;50;196;85;56;0;0;0;926;0.509;0.008;0.066;0.054;0.212;0.092;0.06;0.0;0.0;0.0
1007;1983;1827;Dønna;342;25;186;77;144;92;42;0;0;0;908;0.377;0.028;0.205;0.085;0.159;0.101;0.046;0.0;0.0;0.0
1008;1983;1828;Nesna;397;26;180;74;102;92;47;0;0;0;918;0.432;0.028;0.196;0.081;0.111;0.1;0.051;0.0;0.0;0.0
1009;1983;1832;Hemnes;1159;52;449;135;247;277;85;0;0;0;2404;0.482;0.022;0.187;0.056;0.103;0.115;0.035;0.0;0.0;0.0
1010;1983;1833;Rana;6278;280;1727;414;353;2011;376;0;0;0;11439;0.549;0.024;0.151;0.036;0.031;0.176;0.033;0.0;0.0;0.0
1011;1983;1834;Lurøy;457;20;196;133;200;48;36;0;0;0;1090;0.419;0.018;0.18;0.122;0.183;0.044;0.033;0.0;0.0;0.0
1012;1983;1835;Træna;73;0;56;76;56;3;1;0;0;0;265;0.275;0.0;0.211;0.287;0.211;0.011;0.004;0.0;0.0;0.0
1013;1983;1836;Rødøy;348;10;222;201;146;40;45;0;0;0;1012;0.344;0.01;0.219;0.199;0.144;0.04;0.044;0.0;0.0;0.0
1014;1983;1837;Meløy;1428;50;958;392;129;200;119;0;0;0;3276;0.436;0.015;0.292;0.12;0.039;0.061;0.036;0.0;0.0;0.0
1015;1983;1838;Gildeskål;600;25;361;148;89;65;57;0;0;0;1345;0.446;0.019;0.268;0.11;0.066;0.048;0.042;0.0;0.0;0.0
1016;1983;1839;Beiarn;452;10;114;55;147;36;22;0;0;0;836;0.541;0.012;0.136;0.066;0.176;0.043;0.026;0.0;0.0;0.0
1017;1983;1840;Saltdal;1102;49;426;118;190;269;155;0;0;0;2309;0.477;0.021;0.184;0.051;0.082;0.117;0.067;0.0;0.0;0.0
1018;1983;1841;Fauske;3008;120;916;100;167;381;373;0;0;0;5065;0.594;0.024;0.181;0.02;0.033;0.075;0.074;0.0;0.0;0.0
1019;1983;1845;Sørfold;807;21;194;93;217;110;42;0;0;0;1484;0.544;0.014;0.131;0.063;0.146;0.074;0.028;0.0;0.0;0.0
1020;1983;1848;Steigen;665;30;299;178;319;101;100;0;0;0;1692;0.393;0.018;0.177;0.105;0.189;0.06;0.059;0.0;0.0;0.0
1021;1983;1851;Lødingen;556;33;586;65;117;78;74;0;0;0;1509;0.368;0.022;0.388;0.043;0.078;0.052;0.049;0.0;0.0;0.0
1022;1983;1853;Evenes;385;27;188;84;112;41;57;0;0;0;894;0.431;0.03;0.21;0.094;0.125;0.046;0.064;0.0;0.0;0.0
1023;1983;1856;Røst;190;4;59;19;11;13;108;0;0;0;404;0.47;0.01;0.146;0.047;0.027;0.032;0.267;0.0;0.0;0.0
1024;1983;1857;Værøy;229;6;75;58;24;9;5;0;0;0;406;0.564;0.015;0.185;0.143;0.059;0.022;0.012;0.0;0.0;0.0
1025;1983;1859;Flakstad;408;45;148;75;109;52;13;0;0;0;850;0.48;0.053;0.174;0.088;0.128;0.061;0.015;0.0;0.0;0.0
1026;1983;1860;Vestvågøy;1845;284;982;582;620;234;123;0;0;0;4670;0.395;0.061;0.21;0.125;0.133;0.05;0.026;0.0;0.0;0.0
1027;1983;1865;Vågan;1611;163;1135;165;239;303;156;0;0;0;3772;0.427;0.043;0.301;0.044;0.063;0.08;0.041;0.0;0.0;0.0
1028;1983;1866;Hadsel;1418;102;829;546;236;336;238;0;0;0;3705;0.383;0.028;0.224;0.147;0.064;0.091;0.064;0.0;0.0;0.0
1029;1983;1867;Bø;822;49;468;213;116;152;331;0;0;0;2151;0.382;0.023;0.218;0.099;0.054;0.071;0.154;0.0;0.0;0.0
1030;1983;1868;Øksnes;649;58;507;272;118;152;144;0;0;0;1900;0.342;0.031;0.267;0.143;0.062;0.08;0.076;0.0;0.0;0.0
1031;1983;1870;Sortland;1374;125;992;255;193;356;232;0;0;0;3527;0.39;0.035;0.281;0.072;0.055;0.101;0.066;0.0;0.0;0.0
