;År;Kommunenr;Kommunenavn;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
5637;2015;1635;Rennebu;0.0009;0.002;0.0017;0.0009;0.0;0.0;0.0;0.006;0.0;0.0003;1e-04;0.041;0.4345;0.3369;0.1424;0.0069;0.0;0.0263;0.0
5638;2016;1635;Rennebu;0.0009;0.0019;0.0016;0.0007;0.0;0.0;0.0;0.0064;0.0;0.0005;0.0003;0.0406;0.4345;0.3367;0.1423;0.0069;0.0;0.0264;0.0
5639;2017;1635;Rennebu;0.0009;0.002;0.0016;0.0008;0.0;0.0;0.0;0.0065;0.0;0.0005;0.0003;0.0405;0.4342;0.3365;0.1423;0.0069;0.0;0.0269;0.0
5643;2011;1636;Meldal;0.0027;0.0022;0.0021;0.0012;1e-04;0.0;1e-04;0.008;0.0;0.0005;0.0003;0.0517;0.5219;0.1719;0.1995;0.0014;0.0;0.0365;0.0
5644;2013;1636;Meldal;0.0027;0.0022;0.0022;0.0011;1e-04;0.0;1e-04;0.0081;0.0;0.0005;0.0003;0.0517;0.5215;0.172;0.1995;0.0014;0.0;0.0365;0.0
5645;2014;1636;Meldal;0.0027;0.0022;0.0022;0.0011;1e-04;0.0;1e-04;0.008;0.0;0.0005;0.0004;0.0517;0.5215;0.172;0.1995;0.0014;0.0;0.0365;0.0
5646;2015;1636;Meldal;0.0027;0.0023;0.0022;0.0012;1e-04;0.0;1e-04;0.0079;0.0;0.0005;0.0004;0.0517;0.5215;0.172;0.1995;0.0014;0.0;0.0365;0.0
5647;2016;1636;Meldal;0.0027;0.0023;0.0022;0.0012;1e-04;0.0;1e-04;0.0078;0.0;0.0004;0.0004;0.0519;0.5212;0.1721;0.1995;0.0014;0.0;0.0365;0.0
5648;2017;1636;Meldal;0.0027;0.0023;0.0021;0.0011;1e-04;0.0;1e-04;0.0076;0.0;0.0004;0.0006;0.0521;0.5221;0.1713;0.1993;0.0014;0.0;0.0367;0.0
5652;2011;1638;Orkdal;0.0051;0.0023;0.0034;0.0034;0.0002;1e-04;0.0002;0.0114;0.0;0.0013;0.0004;0.0854;0.5681;0.1415;0.1198;0.0035;0.0;0.0539;0.0
5653;2013;1638;Orkdal;0.0052;0.0024;0.0035;0.0034;0.0002;1e-04;0.0002;0.0115;0.0;0.0013;0.0004;0.0851;0.5679;0.1417;0.1197;0.0035;0.0;0.0539;0.0
5654;2014;1638;Orkdal;0.0053;0.0024;0.0036;0.0034;0.0002;1e-04;0.0002;0.0115;0.0;0.0013;0.0004;0.0851;0.5678;0.1416;0.1197;0.0035;0.0;0.0538;0.0
5655;2015;1638;Orkdal;0.0053;0.0025;0.0035;0.0032;0.0002;1e-04;0.0002;0.0118;0.0;0.0009;0.0004;0.0851;0.5673;0.1418;0.12;0.0036;0.0;0.0542;0.0
5656;2016;1638;Orkdal;0.0054;0.0024;0.0035;0.0032;0.0003;1e-04;0.0002;0.0116;0.0;0.0008;0.0012;0.0851;0.5672;0.142;0.1199;0.0035;0.0;0.0537;0.0
5657;2017;1638;Orkdal;0.0055;0.0025;0.0034;0.0034;0.0003;1e-04;0.0002;0.0116;0.0;0.0009;0.0012;0.0851;0.567;0.1417;0.1197;0.0035;0.0;0.054;0.0
5661;2011;1640;Røros;0.0009;0.0017;0.0007;0.0007;0.0;0.0;1e-04;0.0041;0.0;0.0003;1e-04;0.0151;0.3963;0.3798;0.0873;0.0099;0.0;0.1028;0.0
5662;2013;1640;Røros;0.0009;0.0019;0.0008;0.0009;0.0;0.0;1e-04;0.0043;0.0;0.0003;1e-04;0.0152;0.3958;0.3797;0.0873;0.0099;0.0;0.1028;0.0
5663;2014;1640;Røros;0.0009;0.0018;0.0008;0.0009;0.0;0.0;1e-04;0.0043;0.0;0.0003;1e-04;0.0151;0.3964;0.3744;0.0923;0.0099;0.0;0.1028;0.0
5664;2015;1640;Røros;0.0009;0.0019;0.0008;0.0008;0.0;0.0;1e-04;0.0044;0.0;0.0003;1e-04;0.015;0.3963;0.3743;0.0922;0.0099;0.0;0.103;0.0
5665;2016;1640;Røros;0.0009;0.0019;0.0008;0.0008;0.0;0.0;1e-04;0.0044;0.0;0.0003;1e-04;0.0151;0.3962;0.3743;0.0922;0.0099;0.0;0.103;0.0
5666;2017;1640;Røros;0.0009;0.0019;0.0008;0.0008;0.0;0.0;1e-04;0.0043;0.0;0.0003;1e-04;0.0151;0.3961;0.3743;0.0922;0.0099;0.0;0.1031;0.0
5670;2011;1644;Holtålen;0.0005;0.0007;0.0012;0.0003;0.0;0.0;0.0;0.0032;0.0;0.0002;0.0;0.0165;0.2334;0.5557;0.1548;0.0006;0.0;0.0327;0.0
5671;2013;1644;Holtålen;0.0005;0.0008;0.0012;0.0003;0.0;0.0;0.0;0.0032;0.0;0.0002;0.0;0.0166;0.2333;0.5556;0.1548;0.0006;0.0;0.0327;0.0
5672;2014;1644;Holtålen;0.0005;0.0008;0.0012;0.0003;0.0;0.0;0.0;0.0032;0.0;0.0002;0.0;0.0166;0.2361;0.5466;0.1607;0.0006;0.0;0.033;0.0
5673;2015;1644;Holtålen;0.0005;0.0008;0.0012;0.0003;0.0;0.0;0.0;0.0032;0.0;0.0002;1e-04;0.0166;0.236;0.5466;0.1607;0.0006;0.0;0.0331;0.0
5674;2016;1644;Holtålen;0.0005;0.0008;0.0011;0.0003;0.0;0.0;0.0;0.0033;0.0;0.0004;0.0002;0.016;0.2362;0.5468;0.1605;0.0006;0.0;0.0332;0.0
5675;2017;1644;Holtålen;0.0005;0.0008;0.0011;0.0004;0.0;0.0;0.0;0.0033;0.0;0.0004;0.0002;0.0161;0.2359;0.5463;0.1605;0.0006;0.0;0.0339;0.0
5688;2011;1648;Midtre;0.0009;0.0009;0.0016;0.0007;0.0;0.0;0.0;0.005;0.0;0.0002;1e-04;0.0296;0.4141;0.3594;0.1553;0.0012;0.0;0.031;0.0
5689;2013;1648;Midtre;0.0009;0.0009;0.0017;0.0007;0.0;0.0;0.0;0.005;0.0;0.0002;1e-04;0.0303;0.4134;0.3584;0.1561;0.0012;0.0;0.031;0.0
5690;2014;1648;Midtre;0.0009;0.0009;0.0017;0.0007;0.0;0.0;0.0;0.0049;0.0;0.0002;1e-04;0.0303;0.4144;0.3579;0.1557;0.0012;0.0;0.031;0.0
5691;2015;1648;Midtre;0.0009;0.0009;0.0017;0.0007;0.0;0.0;0.0;0.0049;0.0;0.0002;1e-04;0.0305;0.4141;0.3579;0.1557;0.0012;0.0;0.031;0.0
5692;2016;1648;Midtre;0.0009;0.001;0.0017;0.0007;0.0;0.0;0.0;0.0051;0.0;0.0002;1e-04;0.0306;0.414;0.3578;0.1556;0.0012;0.0;0.0311;0.0
5693;2017;1648;Midtre;0.0009;0.001;0.0017;0.0007;0.0;0.0;0.0;0.005;0.0;0.0002;1e-04;0.0309;0.4137;0.3576;0.1555;0.0012;0.0;0.0315;0.0
5697;2011;1653;Melhus;0.0056;0.0012;0.0045;0.0029;0.0003;1e-04;1e-04;0.0124;1e-04;0.0013;0.0005;0.1067;0.5803;0.0835;0.1394;0.0024;0.0;0.0588;0.0
5698;2013;1653;Melhus;0.0057;0.0012;0.0043;0.0025;0.0003;1e-04;1e-04;0.0135;0.0;0.0013;0.0005;0.1065;0.5797;0.0837;0.1394;0.0024;0.0;0.0588;0.0
5699;2014;1653;Melhus;0.0058;0.0012;0.0044;0.0025;0.0003;1e-04;1e-04;0.0126;0.0;0.0013;0.0006;0.1046;0.5834;0.0817;0.1406;0.0022;0.0;0.0585;0.0
5700;2015;1653;Melhus;0.0059;0.0013;0.0044;0.0025;0.0003;1e-04;1e-04;0.0127;0.0;0.0013;0.0006;0.1046;0.5834;0.0815;0.1406;0.0017;0.0;0.059;0.0
5701;2016;1653;Melhus;0.006;0.0013;0.0044;0.0026;0.0003;1e-04;1e-04;0.0125;0.0;0.0011;0.0006;0.1049;0.5835;0.0815;0.1406;0.0017;0.0;0.059;0.0
5702;2017;1653;Melhus;0.0059;0.0013;0.0044;0.0027;0.0003;1e-04;1e-04;0.0126;0.0;0.0011;0.0006;0.1049;0.5832;0.0815;0.1405;0.0017;0.0;0.0591;0.0
5706;2011;1657;Skaun;0.0089;0.0021;0.0065;0.0012;0.0004;1e-04;0.0002;0.0155;0.0;0.001;0.0012;0.1488;0.6689;0.0075;0.0853;0.0099;0.0;0.0425;0.0
5707;2013;1657;Skaun;0.0093;0.0021;0.0064;0.0012;0.0004;1e-04;0.0002;0.0159;0.0;0.0009;0.0011;0.1486;0.6783;0.0074;0.0853;0.0002;0.0;0.0425;0.0
5708;2014;1657;Skaun;0.0095;0.0021;0.0064;0.0013;0.0004;1e-04;0.0002;0.0152;0.0;0.0008;0.0012;0.1504;0.6766;0.0077;0.086;0.0002;0.0;0.0418;0.0
5709;2015;1657;Skaun;0.0096;0.0021;0.0066;0.0013;0.0004;1e-04;0.0002;0.0152;0.0;0.0008;0.0012;0.1487;0.6677;0.0082;0.086;0.0002;0.0;0.0515;0.0
5710;2016;1657;Skaun;0.0097;0.0021;0.0066;0.0013;0.0004;1e-04;0.0002;0.0149;0.0;0.0008;0.0013;0.148;0.6681;0.0087;0.086;0.0002;0.0;0.0515;0.0
5711;2017;1657;Skaun;0.0097;0.0021;0.0066;0.0013;0.0004;1e-04;0.0002;0.0149;0.0;0.0008;0.0015;0.1476;0.668;0.0089;0.086;0.0002;0.0;0.0515;0.0
5715;2011;1662;Klæbu;0.0077;0.0005;0.0026;0.0026;0.0003;0.0002;0.0002;0.0091;0.0;0.0032;0.0013;0.0579;0.6107;0.0809;0.1585;0.0002;0.0;0.064;0.0
5716;2013;1662;Klæbu;0.0078;0.0005;0.0025;0.0024;0.0002;1e-04;0.0003;0.0101;0.0;0.0032;0.0013;0.0578;0.6103;0.0809;0.1585;0.0002;0.0;0.064;0.0
5717;2014;1662;Klæbu;0.0077;0.0005;0.0024;0.0024;0.0003;1e-04;0.0003;0.0099;0.0;0.0032;0.0013;0.0578;0.6104;0.081;0.1585;0.0002;0.0;0.064;0.0
5718;2015;1662;Klæbu;0.0078;0.0005;0.0024;0.0022;0.0003;1e-04;0.0003;0.0099;0.0;0.0032;0.0014;0.0578;0.6102;0.0811;0.1585;0.0002;0.0;0.064;0.0
5719;2016;1662;Klæbu;0.0079;0.0005;0.0024;0.0022;0.0003;0.0002;0.0003;0.0098;0.0;0.0032;0.0014;0.0578;0.6102;0.0812;0.1584;0.0002;0.0;0.064;0.0
5720;2017;1662;Klæbu;0.0079;0.0005;0.0024;0.0026;0.0003;0.0002;0.0003;0.0101;0.0;0.0031;0.0013;0.0578;0.6091;0.0811;0.1583;0.0002;0.0;0.0648;0.0
5724;2011;1663;Malvik;0.018;0.002;0.0039;0.0042;0.0007;0.0004;0.0002;0.0196;1e-04;0.0021;0.0031;0.083;0.7382;0.0134;0.0677;0.0007;0.0;0.0426;0.0
5725;2013;1663;Malvik;0.0183;0.002;0.0037;0.0051;0.0008;0.0003;0.0002;0.0199;1e-04;0.0021;0.0033;0.0865;0.7346;0.0122;0.0677;0.0007;0.0;0.0426;0.0
5726;2014;1663;Malvik;0.0184;0.002;0.004;0.0051;0.0008;0.0003;0.0002;0.0198;1e-04;0.002;0.0033;0.0865;0.7346;0.0119;0.0677;0.0007;0.0;0.0426;0.0
5727;2015;1663;Malvik;0.0185;0.002;0.004;0.0058;0.0007;0.0003;0.0002;0.0195;1e-04;0.0021;0.0033;0.0866;0.734;0.0119;0.0677;0.0007;0.0;0.0427;0.0
5728;2016;1663;Malvik;0.0186;0.002;0.004;0.0049;0.0008;0.0004;0.0002;0.0192;1e-04;0.0021;0.0035;0.0867;0.734;0.0125;0.0677;0.0007;0.0;0.0426;0.0
5729;2017;1663;Malvik;0.0186;0.002;0.004;0.0051;0.0007;0.0004;0.0002;0.0193;0.0;0.0021;0.0036;0.0866;0.7339;0.0127;0.0677;0.0007;0.0;0.0425;0.0
5733;2011;1664;Selbu;0.0011;0.0012;0.0014;0.0006;1e-04;0.0;0.0;0.0055;0.0;0.0004;0.0002;0.0307;0.4137;0.3408;0.1226;0.0041;0.0;0.0776;0.0
5734;2013;1664;Selbu;0.0011;0.0013;0.0014;0.0006;0.0;0.0;0.0;0.0056;0.0;0.0004;1e-04;0.0308;0.4135;0.3408;0.1226;0.0041;0.0;0.0776;0.0
5735;2014;1664;Selbu;0.0011;0.0013;0.0014;0.0006;1e-04;0.0;0.0;0.0056;0.0;0.0004;1e-04;0.0309;0.4135;0.3408;0.1226;0.0041;0.0;0.0776;0.0
5736;2015;1664;Selbu;0.0011;0.0013;0.0014;0.0006;1e-04;0.0;0.0;0.0056;0.0;0.0004;1e-04;0.0308;0.4133;0.3408;0.1226;0.0041;0.0;0.0777;0.0
5737;2016;1664;Selbu;0.0011;0.0013;0.0014;0.0006;1e-04;0.0;0.0;0.0055;0.0;0.0004;1e-04;0.0309;0.4133;0.3408;0.1226;0.0041;0.0;0.0777;0.0
5738;2017;1664;Selbu;0.0011;0.0013;0.0014;0.0007;1e-04;0.0;0.0;0.0056;0.0;0.0004;0.0003;0.0304;0.4134;0.3408;0.1225;0.0041;0.0;0.0779;0.0
5742;2011;1665;Tydal;0.0003;0.0011;0.0003;0.0003;0.0;0.0;0.0;0.0023;0.0;0.0003;1e-04;0.0063;0.2221;0.5026;0.1594;0.0196;1e-04;0.0853;0.0
5743;2013;1665;Tydal;0.0003;0.0012;0.0003;0.0003;0.0;0.0;0.0;0.0023;0.0;0.0003;1e-04;0.0063;0.222;0.5026;0.1594;0.0196;1e-04;0.0853;0.0
5744;2014;1665;Tydal;0.0003;0.0012;0.0003;0.0003;0.0;0.0;0.0;0.0025;0.0;0.0003;1e-04;0.0063;0.2219;0.5025;0.1594;0.0196;1e-04;0.0853;0.0
5745;2015;1665;Tydal;0.0003;0.0012;0.0003;0.0003;0.0;0.0;0.0;0.0025;0.0;0.0003;1e-04;0.0063;0.2219;0.5025;0.1594;0.0196;1e-04;0.0853;0.0
5746;2016;1665;Tydal;0.0003;0.0012;0.0003;0.0003;0.0;0.0;0.0;0.0024;0.0;0.0003;1e-04;0.0063;0.2219;0.5025;0.1594;0.0196;1e-04;0.0853;0.0
5747;2017;1665;Tydal;0.0003;0.0012;0.0003;0.0003;0.0;0.0;0.0;0.0025;0.0;0.0003;0.0002;0.006;0.2216;0.5022;0.1593;0.0194;1e-04;0.0864;0.0
5760;2011;1702;Steinkjer;0.0037;0.0008;0.0032;0.0013;0.0002;1e-04;1e-04;0.009;1e-04;0.0008;0.0005;0.1003;0.5645;0.0822;0.1374;0.0012;0.0;0.0945;0.0
5761;2013;1702;Steinkjer;0.0038;0.0008;0.0034;0.0013;0.0002;1e-04;1e-04;0.0087;1e-04;0.0007;0.0004;0.1028;0.5626;0.0822;0.1372;0.0012;0.0;0.0945;0.0
5762;2014;1702;Steinkjer;0.0038;0.0008;0.0034;0.0013;0.0002;1e-04;1e-04;0.0087;1e-04;0.0007;0.0004;0.1028;0.5626;0.0823;0.1372;0.0012;0.0;0.0944;0.0
5763;2015;1702;Steinkjer;0.0038;0.0008;0.0034;0.0013;0.0002;1e-04;1e-04;0.0087;1e-04;0.0007;0.0004;0.1028;0.5625;0.082;0.1371;0.0012;0.0;0.0946;0.0
5764;2016;1702;Steinkjer;0.0039;0.0008;0.0034;0.0013;0.0002;1e-04;1e-04;0.0086;1e-04;0.0007;0.0004;0.1034;0.5621;0.082;0.1372;0.0012;0.0;0.0946;0.0
5765;2017;1702;Steinkjer;0.0039;0.0008;0.0034;0.0014;0.0002;1e-04;1e-04;0.0086;1e-04;0.0007;0.0004;0.1047;0.5619;0.0808;0.1374;0.0012;0.0;0.0944;0.0
5769;2011;1703;Namsos;0.0044;0.0011;0.0017;0.002;0.0002;1e-04;1e-04;0.0079;0.0;0.0008;0.0005;0.0264;0.6261;0.219;0.0602;0.0176;0.0;0.0319;0.0
5770;2013;1703;Namsos;0.0044;0.001;0.0017;0.0019;0.0002;1e-04;1e-04;0.0079;0.0;0.0008;0.0005;0.0268;0.6257;0.219;0.0602;0.0176;0.0;0.0319;0.0
5771;2014;1703;Namsos;0.0044;0.001;0.0017;0.002;0.0002;1e-04;1e-04;0.0079;0.0;0.0008;0.0005;0.0269;0.6257;0.2181;0.0602;0.0185;0.0;0.0319;0.0
5772;2015;1703;Namsos;0.0045;0.0011;0.0017;0.002;0.0002;1e-04;1e-04;0.008;0.0;0.0008;0.0005;0.0269;0.6256;0.2179;0.0602;0.0185;0.0;0.032;0.0
5773;2016;1703;Namsos;0.0045;0.0011;0.0017;0.0019;0.0002;1e-04;1e-04;0.0078;0.0;0.0006;0.0005;0.0269;0.6232;0.2172;0.06;0.0184;0.0;0.0358;0.0
5774;2017;1703;Namsos;0.0044;0.0011;0.0017;0.0019;0.0002;1e-04;1e-04;0.0078;0.0;0.0006;0.0005;0.0269;0.6276;0.2099;0.0612;0.0202;0.0;0.0357;0.0
5778;2011;1711;Meråker;0.0009;0.0009;0.0005;0.0003;0.0;0.0;0.0;0.0025;0.0;0.0003;1e-04;0.0093;0.2898;0.4497;0.1723;0.006;0.0;0.0672;0.0
5779;2013;1711;Meråker;0.0009;0.0009;0.0005;0.0003;0.0;0.0;0.0;0.0026;0.0;0.0003;1e-04;0.0093;0.2897;0.4497;0.1723;0.006;0.0;0.0672;0.0
5780;2014;1711;Meråker;0.0009;0.0009;0.0005;0.0003;0.0;0.0;0.0;0.0026;0.0;0.0003;1e-04;0.0093;0.2895;0.4497;0.172;0.006;0.0;0.0678;0.0
5781;2015;1711;Meråker;0.0009;0.0009;0.0005;0.0003;0.0;0.0;0.0;0.0026;0.0;0.0003;1e-04;0.0093;0.2894;0.4497;0.1718;0.006;0.0;0.0681;0.0
5782;2016;1711;Meråker;0.0009;0.0009;0.0005;0.0003;0.0;0.0;0.0;0.0026;0.0;0.0003;1e-04;0.0093;0.2894;0.4497;0.1718;0.006;0.0;0.0681;0.0
5783;2017;1711;Meråker;0.0009;0.001;0.0005;0.0003;0.0;0.0;0.0;0.0026;0.0;0.0004;0.0002;0.0093;0.2895;0.4495;0.1718;0.006;0.0;0.068;0.0
5787;2011;1714;Stjørdal;0.0055;0.0009;0.0041;0.0018;0.0003;1e-04;1e-04;0.0128;0.0005;0.0011;0.0006;0.0966;0.5885;0.1197;0.1376;0.001;0.0;0.0288;0.0
5788;2013;1714;Stjørdal;0.0056;0.0008;0.0045;0.0019;0.0003;1e-04;1e-04;0.0128;0.0005;0.0011;0.0007;0.0946;0.5897;0.1202;0.1373;0.001;0.0;0.0288;0.0
5789;2014;1714;Stjørdal;0.0057;0.0008;0.0045;0.0019;0.0003;1e-04;1e-04;0.0129;0.0005;0.0011;0.0007;0.0945;0.5896;0.1201;0.1373;0.001;0.0;0.0288;0.0
5790;2015;1714;Stjørdal;0.0058;0.0008;0.0046;0.0019;0.0003;1e-04;1e-04;0.0131;0.0006;0.0011;0.0007;0.0945;0.5893;0.12;0.1373;0.001;0.0;0.0288;0.0
5791;2016;1714;Stjørdal;0.0058;0.0008;0.0045;0.0019;0.0003;1e-04;1e-04;0.013;0.0006;0.0012;0.0007;0.0948;0.589;0.12;0.1373;0.001;0.0;0.0288;0.0
5792;2017;1714;Stjørdal;0.0058;0.0009;0.0044;0.0019;0.0003;1e-04;1e-04;0.0131;0.0006;0.0012;0.0006;0.0949;0.5888;0.12;0.1373;0.001;0.0;0.0288;0.0
5796;2011;1717;Frosta;0.0106;0.0063;0.0176;0.0028;0.0003;1e-04;0.0003;0.0263;0.0;0.0024;0.0009;0.306;0.5462;0.0305;0.0169;0.0047;0.0;0.0282;0.0
5797;2013;1717;Frosta;0.0111;0.0064;0.0176;0.0028;0.0003;1e-04;0.0004;0.0254;0.0;0.0024;0.0009;0.3072;0.5454;0.0304;0.0168;0.0047;0.0;0.0282;0.0
5798;2014;1717;Frosta;0.0114;0.0066;0.0177;0.0025;0.0003;1e-04;0.0004;0.0254;0.0;0.0024;0.0009;0.3071;0.5453;0.0304;0.0168;0.0047;0.0;0.0282;0.0
5799;2015;1717;Frosta;0.0117;0.0064;0.0178;0.0028;0.0003;1e-04;0.0004;0.0254;0.0;0.0024;0.0009;0.307;0.545;0.0303;0.0168;0.0047;0.0;0.0282;0.0
5800;2016;1717;Frosta;0.0117;0.0066;0.0178;0.0029;0.0003;1e-04;0.0004;0.025;0.0;0.0021;0.0009;0.3072;0.5449;0.0305;0.0168;0.0047;0.0;0.0282;0.0
5801;2017;1717;Frosta;0.0111;0.0059;0.0166;0.0029;0.0003;1e-04;0.0004;0.0257;0.0;0.0022;0.0058;0.3094;0.5431;0.0276;0.0162;0.0045;0.0;0.0282;0.0
5805;2011;1718;Leksvik;0.0027;0.0015;0.0027;0.0007;1e-04;0.0;0.0;0.0091;0.0;0.0004;0.0002;0.0536;0.5141;0.1787;0.1585;0.0037;0.0;0.074;0.0
5806;2013;1718;Leksvik;0.0028;0.0015;0.0027;0.0007;1e-04;0.0;0.0;0.0091;0.0;0.0005;0.0002;0.0553;0.5128;0.1784;0.1582;0.0037;0.0;0.074;0.0
5807;2014;1718;Leksvik;0.0028;0.0015;0.0027;0.0007;1e-04;0.0;0.0;0.0086;0.0;0.0005;0.0002;0.0554;0.513;0.1784;0.1582;0.0037;0.0;0.074;0.0
5808;2015;1718;Leksvik;0.0028;0.0016;0.0028;0.0006;1e-04;0.0;0.0;0.009;0.0;0.0005;0.0002;0.0554;0.5124;0.1784;0.1582;0.0037;0.0;0.0745;0.0
5809;2016;1718;Leksvik;0.0028;0.0016;0.0028;0.0005;1e-04;0.0;0.0;0.0091;0.0;0.0005;0.0002;0.0554;0.5122;0.1785;0.1581;0.0037;0.0;0.0745;0.0
5810;2017;1718;Leksvik;0.0028;0.0016;0.0028;0.0006;1e-04;0.0;0.0;0.0091;0.0;0.0005;0.0002;0.0557;0.512;0.1785;0.1581;0.0037;0.0;0.0744;0.0
5814;2011;1719;Levanger;0.0079;0.0028;0.0068;0.0025;0.0005;1e-04;0.0002;0.016;1e-04;0.0012;0.0008;0.2047;0.5313;0.0609;0.1042;0.0035;0.0;0.0566;0.0
5815;2013;1719;Levanger;0.0081;0.0027;0.007;0.0024;0.0005;1e-04;0.0002;0.0158;1e-04;0.0012;0.0007;0.2065;0.5294;0.0611;0.1042;0.0035;0.0;0.0566;0.0
5816;2014;1719;Levanger;0.0081;0.0027;0.007;0.0024;0.0005;1e-04;0.0002;0.0154;1e-04;0.0012;0.0007;0.2071;0.5291;0.061;0.1042;0.0035;0.0;0.0566;0.0
5817;2015;1719;Levanger;0.0083;0.0028;0.007;0.0024;0.0005;1e-04;0.0002;0.0156;1e-04;0.0012;0.0007;0.2071;0.5289;0.0609;0.1042;0.0035;0.0;0.0566;0.0
5818;2016;1719;Levanger;0.0084;0.0028;0.007;0.0025;0.0005;1e-04;0.0002;0.0153;0.0;0.0011;0.0007;0.2073;0.5286;0.0612;0.1042;0.0035;0.0;0.0567;0.0
5819;2017;1719;Levanger;0.0084;0.0028;0.0071;0.0025;0.0005;0.0002;0.0002;0.0155;0.0;0.0012;0.0007;0.2073;0.5282;0.0613;0.1041;0.0035;0.0;0.0566;0.0
5823;2011;1721;Verdal;0.0024;0.0007;0.0018;0.0013;1e-04;0.0;1e-04;0.0058;0.0;0.0004;0.0004;0.0559;0.3936;0.3467;0.1421;0.0027;0.0;0.0459;0.0
5824;2013;1721;Verdal;0.0025;0.0007;0.0018;0.0016;1e-04;0.0;1e-04;0.0057;0.0;0.0006;0.0003;0.0559;0.3932;0.3466;0.1423;0.0027;0.0;0.0459;0.0
5825;2014;1721;Verdal;0.0025;0.0007;0.0018;0.0016;1e-04;0.0;1e-04;0.0056;0.0;0.0006;0.0003;0.056;0.393;0.3466;0.1423;0.0027;0.0;0.046;0.0
5826;2015;1721;Verdal;0.0025;0.0007;0.0018;0.0017;1e-04;0.0;1e-04;0.0056;0.0;0.0006;0.0003;0.0562;0.3928;0.3465;0.1423;0.0027;0.0;0.046;0.0
5827;2016;1721;Verdal;0.0025;0.0007;0.0018;0.0018;1e-04;0.0;1e-04;0.0055;0.0;0.0006;0.0003;0.0563;0.3924;0.3463;0.1422;0.0027;0.0;0.0466;0.0
5828;2017;1721;Verdal;0.0026;0.0007;0.0018;0.0019;1e-04;0.0;1e-04;0.0056;0.0;0.0006;0.0003;0.0565;0.392;0.3463;0.1422;0.0027;0.0;0.0465;0.0
5832;2011;1723;Mosvik;0.0013;0.0015;0.0018;0.0005;1e-04;0.0;1e-04;0.0098;0.0;0.0002;1e-04;0.0467;0.7625;0.0139;0.0968;0.0007;0.0;0.064;0.0
5841;2011;1724;Verran;0.0017;0.0012;0.0009;0.001;0.0;0.0;0.0;0.0043;0.0;1e-04;0.0002;0.0204;0.4242;0.3374;0.1325;0.001;0.0;0.0749;0.0
5842;2013;1724;Verran;0.0017;0.0012;0.0009;0.001;0.0;0.0;0.0;0.0043;0.0;1e-04;0.0002;0.0207;0.424;0.3373;0.1325;0.001;0.0;0.0749;0.0
5843;2014;1724;Verran;0.0017;0.0012;0.0009;0.001;0.0;0.0;0.0;0.0043;0.0;1e-04;0.0002;0.0207;0.4239;0.3373;0.1325;0.001;0.0;0.0749;0.0
5844;2015;1724;Verran;0.0018;0.0013;0.0009;0.001;0.0;0.0;0.0;0.0044;0.0;1e-04;0.0002;0.0208;0.4237;0.3372;0.1325;0.001;0.0;0.075;0.0
5845;2016;1724;Verran;0.0018;0.0012;0.0008;0.001;0.0;0.0;0.0;0.0043;0.0;1e-04;0.0003;0.0206;0.4241;0.3372;0.1326;0.001;0.0;0.0749;0.0
5846;2017;1724;Verran;0.0017;0.0013;0.0008;0.001;0.0;0.0;0.0;0.0044;0.0;1e-04;0.0003;0.0206;0.4241;0.3372;0.1326;0.001;0.0;0.0749;0.0
5850;2011;1725;Namdalseid;0.0009;0.0004;0.0012;0.0005;0.0;0.0;0.0;0.0055;0.0;1e-04;1e-04;0.0399;0.5305;0.2564;0.1107;0.0065;0.0;0.0472;0.0
5851;2013;1725;Namdalseid;0.0009;0.0004;0.0012;0.0005;0.0;0.0;0.0;0.0056;0.0;1e-04;1e-04;0.0404;0.53;0.2564;0.1106;0.0065;0.0;0.0472;0.0
5852;2014;1725;Namdalseid;0.0009;0.0004;0.0012;0.0005;0.0;0.0;0.0;0.0056;0.0;1e-04;1e-04;0.0405;0.5298;0.2564;0.1106;0.0065;0.0;0.0472;0.0
5853;2015;1725;Namdalseid;0.0009;0.0004;0.0012;0.0005;0.0;0.0;0.0;0.0057;0.0;1e-04;1e-04;0.0405;0.5298;0.2563;0.1106;0.0065;0.0;0.0473;0.0
5854;2016;1725;Namdalseid;0.0009;0.0004;0.0012;0.0004;0.0;0.0;0.0;0.0056;0.0;1e-04;1e-04;0.041;0.5288;0.256;0.1105;0.0065;0.0;0.0483;0.0
5855;2017;1725;Namdalseid;0.0009;0.0004;0.0012;0.0004;0.0;0.0;0.0;0.0056;0.0;1e-04;1e-04;0.0411;0.5288;0.256;0.1105;0.0065;0.0;0.0482;0.0
5859;2011;1729;Inderøy;0.0141;0.0028;0.0139;0.0024;0.0005;0.0002;0.0003;0.0267;0.0;0.0021;0.0014;0.3598;0.5397;0.0159;0.0146;0.0009;0.0;0.0049;0.0
